CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwNoer
26635,MRS.,JASMINE,HARRIS,5/14/1959,M,Female,jasmine12@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26636,MR.,MIGUEL,WALKER,5/18/1959,M,Male,miguel23@phoenixanalytic.co.ke,60000,5,Bachelors,Professional,Yes
26637,MR.,THOMAS,ROBINSON,3/27/1959,M,Male,thomas58@phoenixanalytic.co.ke,60000,4,Bachelors,Professional,Yes
26638,MRS.,OLIVIA,FLORES,6/24/1959,S,Female,olivia58@phoenixanalytic.co.ke,70000,1,Graduate Degree,Professional,No
26639,MRS.,RILEY,DIAZ,2/15/1959,M,Female,riley18@phoenixanalytic.co.ke,70000,5,Graduate Degree,Professional,Yes
26640,MR.,EDUARDO,LOPEZ,08/05/1959,S,Male,eduardo28@phoenixanalytic.co.ke,70000,5,Graduate Degree,Professional,Yes
26641,MR.,ARTURO,XIE,08/05/1959,S,Male,arturo27@phoenixanalytic.co.ke,80000,1,Graduate Degree,Professional,Yes
26642,MRS.,GABRIELLE,EVANS,6/18/1958,M,Female,gabrielle45@phoenixanalytic.co.ke,80000,1,Partial College,Skilled Manual,Yes
26643,MR.,BENJAMIN,MILLER,10/13/1958,M,Male,benjamin40@phoenixanalytic.co.ke,60000,3,Bachelors,Professional,Yes
26644,MRS.,JENNA,HERNANDEZ,4/21/1958,S,Female,jenna17@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,No
26645,MRS.,MORGAN,RICHARDSON,8/22/1958,S,Female,morgan57@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
26646,MRS.,JORDYN,PERRY,10/22/1958,S,Female,jordyn7@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
26647,MRS.,JASMINE,SIMMONS,3/28/1958,S,Female,jasmine54@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
26648,MRS.,RILEY,ROGERS,10/24/1958,S,Female,riley38@phoenixanalytic.co.ke,70000,5,Graduate Degree,Professional,Yes
26649,MRS.,EMILY,PERRY,10/08/1958,S,Female,emily32@phoenixanalytic.co.ke,80000,5,Graduate Degree,Professional,No
26650,MR.,KEVIN,COLLINS,5/28/1958,S,Male,kevin39@phoenixanalytic.co.ke,80000,5,Graduate Degree,Professional,Yes
26651,MR.,GREGORY,NARA,9/18/1969,S,Male,gregory20@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
26652,MR.,BRUCE,MORENO,9/14/1969,M,Male,bruce29@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
26653,MRS.,KAYLEE,ALLEN,9/14/1969,M,Female,kaylee46@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
26654,MRS.,KATHLEEN,JIMENEZ,7/26/1969,M,Female,kathleen7@phoenixanalytic.co.ke,90000,1,Graduate Degree,Management,Yes
26655,MR.,KELVIN,SHARMA,8/25/1969,M,Male,kelvin6@phoenixanalytic.co.ke,90000,1,Graduate Degree,Management,No
26656,MRS.,AMANDA,HALL,2/26/1969,M,Female,amanda66@phoenixanalytic.co.ke,90000,2,Bachelors,Professional,No
26657,MR.,LUCAS,HUGHES,03/07/1969,S,Male,lucas59@phoenixanalytic.co.ke,90000,2,Bachelors,Professional,No
26658,MR.,DARRYL,LIANG,06/02/1969,M,Male,darryl16@phoenixanalytic.co.ke,100000,1,Graduate Degree,Management,Yes
26659,MRS.,KATRINA,YUAN,8/22/1970,M,Female,katrina6@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,No
26660,MR.,KERN,SUTTON,2/22/1968,M,Male,kern0@phoenixanalytic.co.ke,60000,2,Bachelors,Professional,Yes
26661,MRS.,DAWN,ZHU,4/19/1968,S,Female,dawn16@phoenixanalytic.co.ke,60000,2,Bachelors,Professional,No
26662,MRS.,LORI,ALVAREZ,9/13/1968,S,Female,lori7@phoenixanalytic.co.ke,60000,2,Bachelors,Professional,Yes
26663,MRS.,JOANNA,SERRANO,6/24/1967,S,Female,joanna15@phoenixanalytic.co.ke,60000,2,Bachelors,Professional,No
26664,MRS.,AMY,ZHU,11/21/1967,M,Female,amy20@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
26665,MR.,JÉSUS,VAZQUEZ,10/27/1967,S,Male,jésus13@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
26666,MRS.,ASHLEE,BECK,03/11/1969,S,Female,ashlee4@phoenixanalytic.co.ke,110000,1,Graduate Degree,Management,No
26667,MRS.,JILLIAN,PATEL,11/19/1969,S,Female,jillian3@phoenixanalytic.co.ke,120000,1,Graduate Degree,Management,Yes
26668,MRS.,TONI,MADAN,6/24/1967,M,Female,toni7@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
26669,MR.,CURTIS,ZENG,05/04/1967,M,Male,curtis19@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
26670,MR.,JERRY,JOHNSEN,10/06/1967,M,Male,jerry12@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
26671,MR.,ARTHUR,PATEL,8/28/1967,M,Male,arthur5@phoenixanalytic.co.ke,80000,5,Graduate Degree,Management,Yes
26672,MRS.,KELLI,SHARMA,08/07/1966,M,Female,kelli32@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,Yes
26673,MR.,AUSTIN,ALEXANDER,05/04/1966,M,Male,austin15@phoenixanalytic.co.ke,90000,0,Bachelors,Professional,Yes
26674,MRS.,ASHLEY,JACKSON,9/15/1953,M,Female,ashley12@phoenixanalytic.co.ke,60000,3,Partial High School,Skilled Manual,Yes
26675,MRS.,NATALIE,KING,3/24/1957,M,Female,natalie62@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
26676,MRS.,EMILY,JENKINS,7/19/1957,M,Female,emily31@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
26677,MR.,WILLIAM,JOHNSON,11/06/1956,M,Male,william17@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
26678,MRS.,MIRANDA,HUGHES,11/20/1956,S,Female,miranda11@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
26679,MR.,NOAH,PERRY,01/01/1956,M,Male,noah4@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
26680,MRS.,MELISSA,POWELL,11/12/1956,S,Female,melissa3@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,No
26681,MR.,ZACHARY,JACKSON,04/03/1956,S,Male,zachary42@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
26682,MR.,RICHARD,DIAZ,02/01/1965,M,Male,richard77@phoenixanalytic.co.ke,90000,4,Partial College,Professional,Yes
26683,MRS.,MARIAH,SIMMONS,02/03/1965,S,Female,mariah20@phoenixanalytic.co.ke,90000,4,Partial College,Professional,Yes
26684,MR.,DUSTIN,ANDERSEN,11/22/1965,M,Male,dustin13@phoenixanalytic.co.ke,110000,2,Bachelors,Management,Yes
26685,MR.,NOAH,BAKER,6/21/1965,S,Male,noah43@phoenixanalytic.co.ke,130000,1,Graduate Degree,Management,No
26686,MR.,CHRISTIAN,WASHINGTON,4/15/1964,M,Male,christian28@phoenixanalytic.co.ke,80000,4,Bachelors,Management,No
26687,MR.,MARSHALL,XU,10/10/1964,M,Male,marshall26@phoenixanalytic.co.ke,80000,4,Partial College,Professional,Yes
26688,MRS.,BRITTNEY,XU,3/25/1964,M,Female,brittney11@phoenixanalytic.co.ke,80000,4,Partial College,Professional,Yes
26689,MR.,ARTHUR,GILL,5/19/1964,S,Male,arthur38@phoenixanalytic.co.ke,110000,3,Bachelors,Management,No
26690,MRS.,ALEXIA,BENNETT,09/11/1964,M,Female,alexia1@phoenixanalytic.co.ke,110000,3,Bachelors,Management,Yes
26691,MRS.,TINA,SURI,12/06/1964,S,Female,tina2@phoenixanalytic.co.ke,110000,4,Bachelors,Management,No
26692,MRS.,ISABELLA,BROWN,5/17/1956,M,Female,isabella61@phoenixanalytic.co.ke,70000,3,Partial College,Professional,Yes
26693,MR.,CHARLES,PEREZ,10/16/1956,M,Male,charles40@phoenixanalytic.co.ke,70000,3,Partial College,Professional,Yes
26694,MR.,AARON,HUGHES,6/20/1956,S,Male,aaron10@phoenixanalytic.co.ke,80000,3,Partial College,Professional,Yes
26695,MRS.,JOCELYN,DIAZ,9/14/1956,M,Female,jocelyn21@phoenixanalytic.co.ke,80000,3,Partial College,Professional,Yes
26696,MRS.,ROBYN,SUAREZ,10/15/1955,S,Female,robyn15@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
26697,MR.,MANUEL,ARUN,1/14/1963,M,Male,manuel5@phoenixanalytic.co.ke,100000,0,Partial College,Professional,Yes
26698,MRS.,BROOKE,RIVERA,10/04/1963,M,Female,brooke14@phoenixanalytic.co.ke,120000,4,Partial College,Professional,Yes
26699,MRS.,JOAN,COLEMAN,10/10/1962,S,Female,joan20@phoenixanalytic.co.ke,80000,5,Partial College,Professional,Yes
26700,MRS.,SYDNEY,RAMIREZ,12/03/1962,S,Female,sydney17@phoenixanalytic.co.ke,80000,5,Partial College,Professional,Yes
26702,MRS.,CYNTHIA,ARUN,04/04/1962,M,Female,cynthia11@phoenixanalytic.co.ke,90000,5,Partial College,Professional,Yes
26703,MR.,WYATT,MILLER,8/20/1962,M,Male,wyatt6@phoenixanalytic.co.ke,100000,1,Partial College,Professional,Yes
26704,MR.,FRANK,ALVAREZ,09/11/1962,S,Male,frank35@phoenixanalytic.co.ke,110000,1,Bachelors,Management,No
26705,MR.,ERIC,JENKINS,2/21/1962,S,Male,eric15@phoenixanalytic.co.ke,150000,1,Partial College,Professional,No
26706,MRS.,BAILEY,MITCHELL,1/16/1961,M,Female,bailey31@phoenixanalytic.co.ke,70000,5,Partial College,Professional,No
26707,MRS.,SYDNEY,BROOKS,4/26/1961,M,Female,sydney20@phoenixanalytic.co.ke,110000,1,Bachelors,Management,No
26708,MRS.,KATHERINE,WASHINGTON,11/19/1961,S,Female,katherine39@phoenixanalytic.co.ke,110000,1,Partial College,Professional,No
26709,MRS.,MARY,KING,07/12/1955,S,Female,mary32@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,No
26710,MRS.,JAN,GREEN,11/25/1955,M,Female,jan14@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
26711,MRS.,MYA,BRYANT,7/25/1955,S,Female,mya18@phoenixanalytic.co.ke,60000,2,High School,Professional,No
26712,MRS.,ASHLEY,WILSON,03/06/1954,S,Female,ashley7@phoenixanalytic.co.ke,70000,2,Partial High School,Skilled Manual,No
26713,MRS.,STEPHANIE,EDWARDS,3/26/1954,M,Female,stephanie51@phoenixanalytic.co.ke,70000,2,Partial High School,Skilled Manual,Yes
26714,MRS.,ANGELA,LONG,2/22/1954,S,Female,angela12@phoenixanalytic.co.ke,70000,2,Partial High School,Skilled Manual,No
26715,MRS.,GABRIELLA,BELL,6/13/1954,M,Female,gabriella12@phoenixanalytic.co.ke,70000,2,Partial High School,Skilled Manual,Yes
26716,MRS.,MEGAN,SMITH,11/20/1935,M,Female,megan3@phoenixanalytic.co.ke,30000,4,High School,Professional,Yes
26717,MR.,DAVID,SIMPSON,2/27/1935,M,Male,david24@phoenixanalytic.co.ke,40000,3,Partial College,Professional,Yes
26718,MR.,RICHARD,FLORES,5/13/1936,M,Male,richard67@phoenixanalytic.co.ke,100000,2,Graduate Degree,Management,Yes
26719,MRS.,TAMARA,LI,2/25/1960,S,Female,tamara34@phoenixanalytic.co.ke,80000,5,Partial College,Professional,No
26720,MR.,SETH,WATSON,05/07/1960,M,Male,seth73@phoenixanalytic.co.ke,100000,0,Partial College,Professional,Yes
26721,MS.,PAULA,JIMENEZ,9/20/1960,S,Female,paula8@phoenixanalytic.co.ke,100000,0,Partial College,Professional,No
26722,MRS.,ALEXANDRA,MCDONALD,10/08/1960,M,Female,alexandra81@phoenixanalytic.co.ke,110000,4,Partial College,Professional,Yes
26723,MR.,DEVIN,KELLY,09/01/1960,S,Male,devin64@phoenixanalytic.co.ke,170000,1,Bachelors,Management,No
26724,MRS.,SYDNEY,EDWARDS,9/22/1954,S,Female,sydney45@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
26725,MRS.,ALEXIS,SMITH,05/06/1954,M,Female,alexis0@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
26726,MRS.,DANIELLE,RIVERA,4/14/1954,S,Female,danielle19@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,No
26727,MR.,JOSE,CLARK,6/16/1954,M,Male,jose80@phoenixanalytic.co.ke,70000,3,High School,Professional,Yes
26728,MR.,ELIJAH,ROBERTS,02/02/1953,S,Male,elijah33@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,No
26729,MR.,BRIAN,GRAY,01/12/1953,S,Male,brian18@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,No
26730,MRS.,RACHEL,SANCHEZ,4/27/1952,S,Female,rachel28@phoenixanalytic.co.ke,40000,3,Partial College,Professional,Yes
26731,MR.,ETHAN,CLARK,04/10/1952,M,Male,ethan36@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
26732,MR.,MARTIN,RIENSTRA,08/12/1952,S,Male,martin2@phoenixanalytic.co.ke,40000,3,Partial College,Professional,Yes
26733,MR.,BENJAMIN,SMITH,9/23/1951,M,Male,benjamin46@phoenixanalytic.co.ke,40000,3,Partial College,Professional,Yes
26734,MRS.,MORGAN,POWELL,2/16/1951,M,Female,morgan78@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
26735,MRS.,GRACE,WHITE,2/14/1951,S,Female,grace12@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
26736,MRS.,LACEY,XU,9/23/1949,S,Female,lacey24@phoenixanalytic.co.ke,30000,4,High School,Professional,Yes
26737,MRS.,KATHERINE,YOUNG,9/23/1949,S,Female,katherine98@phoenixanalytic.co.ke,40000,4,Partial College,Professional,Yes
26738,MRS.,KATHERINE,SIMMONS,05/10/1949,S,Female,katherine41@phoenixanalytic.co.ke,40000,4,High School,Professional,Yes
26739,MR.,COREY,SHEN,05/12/1964,M,Male,corey2@phoenixanalytic.co.ke,60000,4,Bachelors,Professional,Yes
26740,MR.,DONALD,LOPEZ,11/21/1963,M,Male,donald18@phoenixanalytic.co.ke,60000,3,Bachelors,Professional,No
26741,MRS.,NICHOLE,PAL,8/18/1967,M,Female,nichole12@phoenixanalytic.co.ke,90000,3,Bachelors,Professional,Yes
26742,MR.,JAMES,COLLINS,03/09/1927,M,Male,james52@phoenixanalytic.co.ke,70000,3,Partial College,Skilled Manual,Yes
26743,MR.,DEREK,CHANDE,4/14/1962,S,Male,derek13@phoenixanalytic.co.ke,70000,1,Partial College,Skilled Manual,Yes
26744,MR.,MITCHELL,YUAN,08/12/1962,M,Male,mitchell6@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
26745,MRS.,VALERIE,HUANG,11/20/1962,M,Female,valerie7@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
26746,MRS.,AMBER,ADAMS,02/04/1961,S,Female,amber16@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,No
26747,MRS.,CANDICE,CAI,01/05/1961,S,Female,candice5@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,No
26748,MS.,STACEY,SHE,3/18/1966,S,Female,stacey24@phoenixanalytic.co.ke,100000,0,Graduate Degree,Management,No
26749,MR.,RAFAEL,SUN,09/04/1966,M,Male,rafael14@phoenixanalytic.co.ke,100000,0,Bachelors,Professional,No
26750,MR.,RANDALL,ALVAREZ,02/09/1960,S,Male,randall6@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,No
26751,MRS.,MALLORY,SERRANO,7/25/1960,S,Female,mallory3@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26752,MR.,HENRY,PEREZ,9/18/1960,M,Male,henry22@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26753,MRS.,SUMMER,PATEL,7/23/1960,S,Female,summer3@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,No
26754,MRS.,CANDICE,ZIMMERMAN,10/02/1960,S,Female,candice3@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26755,MR.,BRENDAN,JAI,06/03/1965,M,Male,brendan9@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,Yes
26756,MRS.,BROOKE,GRAY,8/27/1965,S,Female,brooke6@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,Yes
26757,MR.,EVAN,RIVERA,3/14/1959,S,Male,evan18@phoenixanalytic.co.ke,90000,1,Bachelors,Professional,Yes
26758,MR.,DAMIEN,ZHANG,03/02/1959,S,Male,damien0@phoenixanalytic.co.ke,100000,5,Bachelors,Professional,Yes
26759,MS.,HAILEY,ALLEN,2/28/1963,M,Female,hailey62@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
26760,MS.,KATHERINE,BUTLER,10/18/1963,S,Female,katherine40@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
26761,MRS.,TABITHA,PRASAD,07/04/1962,M,Female,tabitha7@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26762,MRS.,RACHAEL,PEREZ,04/10/1962,M,Female,rachael20@phoenixanalytic.co.ke,70000,5,Partial College,Skilled Manual,No
26763,MR.,GRANT,SHEN,2/13/1961,M,Male,grant4@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26764,MR.,ALVIN,LI,02/09/1961,M,Male,alvin4@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
26765,MRS.,DOMINIQUE,CHANDRA,03/03/1961,S,Female,dominique2@phoenixanalytic.co.ke,70000,5,Partial College,Skilled Manual,Yes
26766,MRS.,JODI,ANDERSEN,09/11/1961,M,Female,jodi13@phoenixanalytic.co.ke,70000,5,Partial College,Skilled Manual,Yes
26767,MRS.,ALISHA,GOEL,10/25/1957,S,Female,alisha44@phoenixanalytic.co.ke,70000,1,Partial College,Skilled Manual,No
26768,MRS.,CRISTINA,SHEN,12/12/1957,M,Female,cristina2@phoenixanalytic.co.ke,70000,1,Partial College,Skilled Manual,Yes
26769,MRS.,HOLLY,SAI,5/20/1936,M,Female,holly7@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
26770,MRS.,KATIE,ASHE,5/22/1960,M,Female,katie24@phoenixanalytic.co.ke,70000,5,Partial College,Skilled Manual,Yes
26774,MRS.,ARIANNA,ROSS,9/13/1957,M,Female,arianna4@phoenixanalytic.co.ke,70000,1,Partial College,Skilled Manual,Yes
26775,MS.,RILEY,BRYANT,10/22/1976,M,Female,riley15@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,Yes
26776,MS.,JENNY,GUO,9/25/1976,S,Female,jenny19@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,Yes
26777,MR.,ANDREW,CLARK,2/17/1975,S,Male,andrew26@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
26778,MS.,SIERRA,PEREZ,06/10/1975,S,Female,sierra11@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
26779,MS.,ALEXANDRA,HENDERSON,06/12/1980,M,Female,alexandra28@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,No
26782,MR.,SETH,LEWIS,9/25/1980,S,Male,seth20@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,No
26783,MR.,JUAN,TORRES,4/19/1980,M,Male,juan14@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
26784,MR.,WALTER,TORRES,10/07/1946,S,Male,walter5@phoenixanalytic.co.ke,10000,5,High School,Skilled Manual,Yes
26785,MR.,RAUL,RAJE,9/14/1937,M,Male,raul11@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
26786,MR.,SETH,SMITH,05/01/1978,S,Male,seth0@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
26787,MR.,AUSTIN,MOORE,09/04/1978,S,Male,austin45@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
26788,MS.,DESTINY,HOWARD,05/11/1978,S,Female,destiny37@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
26789,MR.,CHASE,MORRIS,11/10/1978,S,Male,chase19@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
26790,MS.,CHLOE,COOK,2/21/1977,S,Female,chloe50@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
26791,MR.,KELVIN,NATH,11/04/1977,S,Male,kelvin15@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
26792,MR.,CASEY,TORRES,06/06/1977,S,Male,casey35@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
26793,MR.,JESSE,NELSON,3/18/1977,S,Male,jesse34@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
26794,MS.,MICHELE,DOMINGUEZ,11/26/1979,M,Female,michele46@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
26795,MR.,ELIJAH,SHAN,7/13/1940,M,Male,elijah5@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
26797,MR.,MARSHALL,HU,4/22/1943,S,Male,marshall18@phoenixanalytic.co.ke,40000,2,Bachelors,Management,No
26798,MR.,JEREMIAH,GARCIA,01/11/1976,M,Male,jeremiah7@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
26799,MR.,RYAN,RUSSELL,9/19/1976,M,Male,ryan23@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,Yes
26800,MS.,LAUREN,LEWIS,10/07/1976,S,Female,lauren39@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
26801,MR.,WYATT,WASHINGTON,7/19/1976,M,Male,wyatt63@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,Yes
26803,MR.,XAVIER,BENNETT,02/07/1974,M,Male,xavier64@phoenixanalytic.co.ke,50000,0,Partial College,Skilled Manual,Yes
26804,MS.,TRINITY,SANDERS,11/12/1974,S,Female,trinity3@phoenixanalytic.co.ke,50000,0,Partial College,Skilled Manual,Yes
26805,MS.,ALEXANDRIA,REED,10/09/1973,S,Female,alexandria41@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,No
26806,MR.,CALEB,MITCHELL,9/20/1965,M,Male,caleb41@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,Yes
26807,MR.,ANGEL,HALL,09/12/1965,S,Male,angel43@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,Yes
26808,MRS.,KIMBERLY,HOWARD,1/26/1965,S,Female,kimberly15@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,Yes
26809,MRS.,JULIA,MORGAN,11/04/1965,S,Female,julia50@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,No
26810,MRS.,MELANIE,STEWART,5/13/1965,S,Female,melanie46@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,No
26811,MRS.,RACHAEL,SANCHEZ,10/04/1965,S,Female,rachael19@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,Yes
26812,MR.,JAMES,HERNANDEZ,09/08/1965,M,Male,james68@phoenixanalytic.co.ke,50000,3,Bachelors,Skilled Manual,Yes
26813,MR.,XAVIER,DIAZ,7/15/1965,S,Male,xavier62@phoenixanalytic.co.ke,50000,4,Bachelors,Skilled Manual,No
26814,MR.,ALEX,HERNANDEZ,04/04/1965,M,Male,alex49@phoenixanalytic.co.ke,60000,0,Graduate Degree,Professional,Yes
26815,MS.,ERIN,COX,05/03/1965,M,Female,erin15@phoenixanalytic.co.ke,60000,0,Graduate Degree,Professional,Yes
26816,MR.,RONNIE,WU,03/09/1968,M,Male,ronnie6@phoenixanalytic.co.ke,40000,0,Graduate Degree,Clerical,Yes
26817,MR.,MELVIN,ASHE,10/22/1968,S,Male,melvin21@phoenixanalytic.co.ke,40000,0,Graduate Degree,Clerical,Yes
26818,MR.,EDUARDO,COLEMAN,6/16/1967,S,Male,eduardo50@phoenixanalytic.co.ke,10000,3,High School,Manual,Yes
26819,,DEVIN,MITCHELL,2/21/1967,M,NA,devin34@phoenixanalytic.co.ke,10000,3,High School,Manual,Yes
26820,MRS.,CAROL,NATH,05/02/1967,M,Female,carol9@phoenixanalytic.co.ke,10000,3,Partial High School,Manual,Yes
26821,MRS.,TAMARA,GUO,2/21/1967,M,Female,tamara7@phoenixanalytic.co.ke,10000,4,Partial High School,Manual,Yes
26822,MRS.,CINDY,GONZALEZ,02/09/1967,S,Female,cindy17@phoenixanalytic.co.ke,20000,1,Partial College,Manual,Yes
26823,MRS.,KAITLIN,RAMAN,05/02/1967,S,Female,kaitlin12@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,No
26824,MRS.,THERESA,BLANCO,03/06/1966,S,Female,theresa11@phoenixanalytic.co.ke,10000,4,Partial High School,Manual,Yes
26826,MRS.,KENDRA,ROMERO,07/06/1966,S,Female,kendra9@phoenixanalytic.co.ke,10000,5,Partial High School,Manual,Yes
26827,MS.,RENEE,RUBIO,1/18/1967,S,Female,renee19@phoenixanalytic.co.ke,40000,0,Bachelors,Clerical,No
26828,MS.,STEPHANIE,RIVERA,08/10/1967,M,Female,stephanie13@phoenixanalytic.co.ke,40000,0,Bachelors,Clerical,Yes
26829,MS.,MORGAN,EVANS,9/23/1967,M,Female,morgan0@phoenixanalytic.co.ke,40000,0,Bachelors,Clerical,Yes
26830,MR.,LEVI,PEREZ,9/22/1966,M,Male,levi19@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
26831,MR.,DREW,RAJE,03/04/1966,M,Male,drew15@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
26832,MRS.,KATE,XIE,02/03/1966,M,Female,kate2@phoenixanalytic.co.ke,30000,1,Bachelors,Skilled Manual,Yes
26833,MR.,KELVIN,RAI,1/13/1966,M,Male,kelvin14@phoenixanalytic.co.ke,30000,1,Bachelors,Skilled Manual,Yes
26834,MRS.,TERESA,ROMERO,03/01/1966,M,Female,teresa9@phoenixanalytic.co.ke,30000,1,Bachelors,Skilled Manual,Yes
26835,MR.,KYLE,TURNER,01/09/1965,M,Male,kyle35@phoenixanalytic.co.ke,10000,4,Partial High School,Manual,Yes
26836,MR.,HECTOR,DIAZ,06/10/1965,S,Male,hector1@phoenixanalytic.co.ke,20000,2,High School,Manual,No
26837,MR.,ALBERT,MARTIN,03/07/1965,M,Male,albert3@phoenixanalytic.co.ke,20000,2,High School,Manual,Yes
26838,MRS.,CASSIE,SHAN,12/04/1965,S,Female,cassie9@phoenixanalytic.co.ke,20000,2,High School,Manual,No
26839,MR.,JEREMY,NELSON,2/18/1965,S,Male,jeremy12@phoenixanalytic.co.ke,20000,2,High School,Manual,Yes
